station,date,reserve,min,max,planned,plan_percent,completance,coal_type,delivery,spending,days,station_id,latitude,longitude,owner,spending_a_jan2016,spending_p_jan2016,spending_g_jan2016
Вуглегірська ТЕС,2017-03-10,236,100.0,325.0,194,122,42,газове,4.139,2.678,88,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-23,202,102.487,100.0,186,109,16,газове,6.592,5.251,38,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-11,234,100.0,325.0,180,130,54,газове,2.715,3.198,73,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-03,303,100.0,325.0,237,128,66,газове,2.582,4.863,62,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-24,124,100.0,325.0,145,86,-21,газове,10.417,4.954,25,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-15,158,100.0,325.0,215,73,-57,газове,0.908,4.871,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-14,252,100.0,325.0,214,118,38,газове,11.75,4.514,56,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-17,110,100.0,325.0,148,74,-38,газове,4.788,5.592,20,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-10,271,100.0,325.0,227,119,44,газове,2.589,7.436,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-29,179,78.894,100.0,204,88,-25,газове,8.57,4.457,40,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-01,174,100.0,325.0,264,66,-90,газове,3.247,3.126,56,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-15,180,100.0,325.0,207,87,-27,газове,7.54,4.388,41,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-13,192,92.39599999999999,100.0,193,99,-1,газове,1.858,5.355,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-18,174,100.0,325.0,173,101,1,газове,9.856,7.26,24,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-29,117,100.0,325.0,143,82,-26,газове,8.007,6.233,19,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-27,133,100.0,325.0,144,92,-11,газове,9.913,7.235,18,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-23,244,100.0,325.0,208,117,36,газове,5.103,10.665,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-21,295,100.0,325.0,224,132,71,газове,8.848,5.112,58,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-03-03,221,100.0,325.0,199,111,22,газове,7.492,2.996,74,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-20,99,100.0,325.0,162,61,-63,газове,8.397,6.563,15,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-05,241,100.0,325.0,181,133,60,газове,1.515,3.169,76,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-05-30,180,100.0,325.0,262,69,-82,газове,1.809,4.929,37,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-08,170,100.0,325.0,173,98,-3,газове,4.498,5.151,33,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-14,231,100.0,325.0,180,128,51,газове,4.305,6.411,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-02,128,100.0,325.0,173,74,-45,газове,9.658,5.614,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-02,144,100.0,325.0,144,100,0,газове,5.831,6.278,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-12,239,100.0,325.0,211,113,28,газове,10.66,7.005,34,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-03,202,101.571,100.0,186,109,16,газове,6.646,5.531,37,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-26,228,100.0,325.0,203,112,25,газове,4.436,10.024,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-02,170,100.0,325.0,173,98,-3,газове,3.649,7.416,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-16,183,100.0,325.0,208,88,-25,газове,8.828,5.903,31,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-11,266,100.0,325.0,225,118,41,газове,3.592,8.394,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-15,258,100.0,325.0,215,120,43,газове,11.44,4.906,53,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-18,256,100.0,325.0,215,119,41,газове,6.979,9.009,28,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-31,119,100.0,325.0,143,83,-24,газове,6.164,7.488,16,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-20,152,100.0,325.0,228,67,-76,газове,4.425,5.179,29,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-23,156,100.0,325.0,160,98,-4,газове,0.805,2.984,52,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-28,137,100.0,325.0,144,95,-7,газове,7.805,4.249,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-11,119,100.0,325.0,150,79,-31,газове,4.447,4.997,24,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-24,238,100.0,325.0,206,116,32,газове,2.943,8.118,29,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-26,120,100.0,325.0,168,71,-48,газове,7.282,5.121,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-30,183,100.0,325.0,173,106,10,газове,5.445,5.154,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-22,95,100.0,325.0,143,66,-48,газове,4.427,8.952,11,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-05-12,203,100.0,325.0,249,82,-46,газове,1.589,2.63,77,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-04,297,100.0,325.0,236,126,61,газове,2.73,8.352,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-15,192,91.945,100.0,194,99,-2,газове,4.488,5.932,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-05,293,100.0,325.0,234,125,59,газове,4.731,9.076,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-12,198,97.75399999999999,100.0,190,104,8,газове,7.408,4.917,40,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-07,239,100.0,325.0,181,132,58,газове,2.255,4.376,55,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-23,178,77.916,100.0,200,89,-22,газове,1.942,4.881,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-18,93,100.0,325.0,160,58,-67,газове,6.309,6.322,15,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-25,118,100.0,325.0,167,71,-49,газове,9.17,5.649,21,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-06,102,100.0,325.0,148,69,-46,газове,6.151,7.677,13,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-16,192,91.811,100.0,195,98,-3,газове,4.478,4.612,42,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-01,144,100.0,325.0,143,101,1,газове,4.196,5.298,27,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-07,170,100.0,325.0,173,98,-3,газове,3.586,5.283,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-05-31,174,100.0,325.0,263,66,-89,газове,1.019,6.364,27,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-14,112,100.0,325.0,149,75,-37,газове,2.327,5.32,21,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-13,195,95.225,100.0,190,103,5,газове,1.393,3.922,50,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-05-25,184,100.0,325.0,258,71,-74,газове,4.628,2.819,65,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-23,203,100.0,325.0,219,93,-16,газове,5.372,6.048,34,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-25,234,100.0,325.0,205,114,29,газове,3.733,8.476,28,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-16,200,99.644,100.0,189,106,11,газове,4.809,5.1,39,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-01,209,109.15199999999999,100.0,194,108,15,газове,5.498,8.925,23,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-13,115,100.0,325.0,149,77,-34,газове,3.64,7.066,16,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-28,203,103.352,100.0,184,110,19,газове,8.969,6.692,30,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-03-23,248,100.0,325.0,188,132,60,газове,4.974,2.651,94,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-23,94,100.0,325.0,143,66,-49,газове,1.7,3.415,28,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-14,199,98.85300000000001,100.0,190,105,9,газове,8.941,5.313,37,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-03-20,242,100.0,325.0,187,129,55,газове,4.265,2.854,85,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-20,111,100.0,325.0,147,76,-36,газове,6.675,5.461,20,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-06,211,100.0,325.0,202,104,9,газове,6.86,8.569,25,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-17,258,100.0,325.0,217,119,41,газове,4.584,9.412,27,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-03-17,239,100.0,325.0,189,126,50,газове,5.278,3.234,74,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-28,115,100.0,325.0,143,80,-28,газове,7.357,4.648,25,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-05-15,196,100.0,325.0,251,78,-55,газове,1.541,3.245,60,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-19,203,102.535,100.0,188,108,15,газове,8.427,2.915,70,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-05,202,101.88399999999999,100.0,193,105,9,газове,2.496,5.151,39,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-27,178,100.0,325.0,173,103,5,газове,6.073,6.476,27,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-25,183,100.0,325.0,173,106,10,газове,9.962,8.207,22,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-03-24,247,100.0,325.0,188,131,59,газове,2.725,2.843,87,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-12,267,100.0,325.0,224,119,43,газове,9.631,8.735,31,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-13,245,100.0,325.0,213,115,32,газове,10.743,5.072,48,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-19,101,100.0,325.0,143,71,-42,газове,8.296,6.136,16,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-26,152,100.0,325.0,158,96,-6,газове,1.829,5.158,29,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-24,215,100.0,325.0,178,121,37,газове,4.127,5.111,42,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-27,311,100.0,325.0,233,133,78,газове,5.154,4.658,67,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-07-31,145,100.0,325.0,143,101,2,газове,3.411,4.003,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-16,158,100.0,325.0,218,72,-60,газове,5.135,5.386,29,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-02-26,200,99.72300000000001,100.0,185,108,15,газове,7.504,6.341,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-02-23,208,100.0,325.0,204,102,4,газове,2.206,2.772,75,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-14,97,100.0,325.0,143,68,-46,газове,7.352,7.741,13,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-08-08,119,100.0,325.0,143,83,-24,газове,2.612,9.765,12,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-06,174,100.0,325.0,192,91,-18,газове,7.891,4.158,42,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-20,183,83.35400000000001,100.0,198,92,-15,газове,1.529,6.524,28,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-10,172,100.0,325.0,199,86,-27,газове,5.988,5.622,31,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-02-22,209,100.0,325.0,205,102,4,газове,1.657,4.543,46,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-02,200,100.465,100.0,185,108,15,газове,4.943,5.455,37,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-13,234,100.0,325.0,180,130,54,газове,3.039,4.77,49,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-18,280,100.0,325.0,220,127,60,газове,12.699,5.029,56,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-19,253,100.0,325.0,214,118,39,газове,5.613,9.039,28,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-03-13,238,100.0,325.0,192,124,46,газове,3.639,3.233,74,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-04-25,211,100.0,325.0,178,119,33,газове,2.708,6.504,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-12-08,220,100.0,325.0,205,107,15,газове,11.34,4.236,52,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-03-01,201,100.977,100.0,184,109,17,газове,3.152,5.527,36,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-08,171,100.0,325.0,197,87,-26,газове,5.906,5.298,32,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-15,89,100.0,325.0,157,57,-68,газове,5.308,5.145,17,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-06-07,171,100.0,325.0,195,88,-24,газове,2.291,4.984,34,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-20,179,100.0,325.0,173,103,6,газове,9.964,7.488,24,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-11-28,208,100.0,325.0,227,92,-19,газове,5.584,7.647,27,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-05-13,200,100.0,325.0,249,80,-49,газове,0.0,3.163,63,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2018-01-15,264,100.0,325.0,219,121,45,газове,7.6,6.895,38,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-05,103,100.0,325.0,147,70,-44,газове,7.001,7.769,13,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-10-04,133,100.0,325.0,173,77,-40,газове,8.319,6.332,21,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Вуглегірська ТЕС,2017-09-14,88,100.0,325.0,156,56,-68,газове,8.117,7.977,11,b,48.463149,38.202597,"ПАТ «Центренерго» , держава",0.0,0.0,6.0
Курахівська ТЕС,2018-01-31,170,70.47,100.0,102,167,68,газове,11.054,10.923,16,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-12-20,198,100.0,583.0,142,139,56,газове,14.3,16.308,12,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-27,170,100.0,583.0,327,52,-157,газове,13.317,12.622,13,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2018-04-02,304,204.399,100.0,306,99,-2,газове,7.543,3.167,96,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-28,169,100.0,583.0,326,52,-157,газове,12.572,13.47,13,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2018-03-06,195,95.18,100.0,102,191,93,газове,13.713,9.711,20,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2018-03-12,252,151.958,100.0,103,245,149,газове,15.374,3.459,73,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2018-04-04,303,202.96699999999998,100.0,308,98,-5,газове,8.312,9.787,31,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-06-13,395,100.0,583.0,431,92,-36,газове,11.823,9.155,43,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-22,151,100.0,583.0,333,45,-182,газове,18.788,14.67,10,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-11,117,100.0,583.0,347,34,-230,газове,11.467,11.651,10,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-10-09,154,100.0,583.0,324,48,-170,газове,15.734,11.649,13,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-04-04,366,100.0,583.0,267,137,99,газове,7.356,4.75,77,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-08-03,173,100.0,583.0,424,41,-251,газове,7.594,14.304,12,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-03-31,339,100.0,583.0,258,131,81,газове,7.012,2.126,159,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-05-18,385,100.0,583.0,238,162,147,газове,9.952,10.05,38,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-04-12,360,100.0,583.0,282,128,78,газове,7.078,11.891,30,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-08-30,158,100.0,583.0,365,43,-207,газове,14.445,12.543,13,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-04-21,347,100.0,583.0,300,116,47,газове,5.528,11.698,30,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-12-28,202,100.0,583.0,147,137,55,газове,14.135,11.489,18,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-19,136,100.0,583.0,337,40,-201,газове,15.394,12.557,11,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-03-21,300,100.0,583.0,234,128,66,газове,7.154,3.966,76,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-12-01,157,100.0,583.0,139,113,18,газове,14.792,16.128,10,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-06-09,383,100.0,583.0,425,90,-42,газове,5.656,12.008,32,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-08,120,100.0,583.0,351,34,-231,газове,8.589,13.373,9,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-07-26,194,100.0,583.0,434,45,-240,газове,12.767,13.368,15,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-11-13,140,100.0,583.0,116,121,24,газове,16.955,12.142,12,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2018-01-09,165,100.0,583.0,136,121,29,газове,9.698,8.403,20,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-03-14,277,100.0,583.0,213,130,64,газове,4.93,5.415,51,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-06-27,386,100.0,583.0,454,85,-68,газове,5.882,13.297,29,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-05-04,348,100.0,583.0,320,109,28,газове,3.3,9.095,38,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-13,119,100.0,583.0,345,34,-226,газове,16.1,13.5,9,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-09-29,170,100.0,583.0,325,52,-155,газове,12.937,11.832,14,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2018-01-02,202,100.0,583.0,147,137,55,газове,3.956,4.167,48,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-08-21,141,100.0,583.0,384,37,-243,газове,12.272,11.832,12,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-05-23,381,100.0,583.0,241,158,140,газове,6.232,12.504,30,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-04-18,362,100.0,583.0,294,123,68,газове,4.91,7.344,49,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
Курахівська ТЕС,2017-04-06,372,100.0,583.0,271,137,101,газове,7.697,7.441,50,k,47.99459,37.237741,"ДТЕК, Рінат Ахметов",0.0,0.0,8.9
